Account,Details,Date,Description,Type,Check or Slip #,Just Text,Sub Category,Primary Category,Vendor,Amount,Tax/Reason,Notes
Savings 1094,CREDIT,6/25/2021,Online Transfer from CHK ...5925 transaction#: 11840283912,ACCT_XFER,,Online Transfer Fromchk Transaction,From Primary to Savings,Transfer,Chase,$200.00,,
Savings 1094,CREDIT,5/25/2021,Online Transfer from CHK ...5925 transaction#: 11630604066,ACCT_XFER,,Online Transfer Fromchk Transaction,From Primary to Savings,Transfer,Chase,$200.00,,
Savings 1094,CREDIT,4/23/2021,Online Transfer from CHK ...5925 transaction#: 11442792307,ACCT_XFER,,Online Transfer Fromchk Transaction,From Primary to Savings,Transfer,Chase,$200.00,,
Savings 1094,DEBIT,4/8/2021,Online Transfer to CHK ...5925 transaction#: 11539316091 04/08,ACCT_XFER,,Online Transfer To Chk Transaction,From Savings to Primary,Transfer,Chase,$200.00,,
Savings 1094,CREDIT,3/25/2021,Online Transfer from CHK ...5925 transaction#: 11252424542,ACCT_XFER,,Online Transfer Fromchk Transaction,From Primary to Savings,Transfer,Chase,$200.00,,
Savings 1094,CREDIT,2/25/2021,Online Transfer from CHK ...5925 transaction#: 11062390415,ACCT_XFER,,Online Transfer Fromchk Transaction,From Primary to Savings,Transfer,Chase,$200.00,,
Savings 1094,DEBIT,2/16/2021,Online Transfer to CHK ...5925 transaction#: 11197926881 02/16,ACCT_XFER,,Online Transfer To Chk Transaction,From Savings to Primary,Transfer,Chase,$600.00,,
Savings 1094,CREDIT,1/25/2021,Online Transfer from CHK ...5925 transaction#: 10873472927,ACCT_XFER,,Online Transfer Fromchk Transaction,From Primary to Savings,Transfer,Chase,$200.00,,
Savings 1094,DEBIT,1/15/2021,Online Transfer to CHK ...5925 transaction#: 11011612520 01/15,ACCT_XFER,,Online Transfer To Chk Transaction,From Savings to Primary,Transfer,Chase,$400.00,,
Bills 7129,DEBIT,12/3/2021,SUNTRUST OLB MTGPMT 0070462718 WEB ID: 8540259290,ACH_DEBIT,,Suntrust Olb Mtgpmt Web Id,Mortgage,Utility,Suntrust,"$1,466.76",,
Bills 7129,DEBIT,11/3/2021,SUNTRUST OLB MTGPMT 0070462718 WEB ID: 8540259290,ACH_DEBIT,,Suntrust Olb Mtgpmt Web Id,Mortgage,Utility,Suntrust,"$1,466.76",,
Bills 7129,DEBIT,10/5/2021,SUNTRUST OLB MTGPMT 0070462718 WEB ID: 8540259290,ACH_DEBIT,,Suntrust Olb Mtgpmt Web Id,Mortgage,Utility,Suntrust,"$1,466.76",,
Bills 7129,DEBIT,9/3/2021,SUNTRUST OLB MTGPMT 0070462718 WEB ID: 8540259290,ACH_DEBIT,,Suntrust Olb Mtgpmt Web Id,Mortgage,Utility,Suntrust,"$1,466.76",,
Bills 7129,DEBIT,8/12/2021,SUNTRUST OLB MTGPMT 0070462718 WEB ID: 8540259290,ACH_DEBIT,,Suntrust Olb Mtgpmt Web Id,Mortgage,Utility,Suntrust,"$1,466.76",,
Bills 7129,DEBIT,7/2/2021,QUICKEN LOANS MTG PYMTS 3473309285 WEB ID: 9112356513,ACH_DEBIT,,Quicken Loansmtg Pymtsweb Id,Mortgage,Utility,Quicken,"$1,466.76",,
Bills 7129,DEBIT,6/2/2021,QUICKEN LOANS MTG PYMTS 3473309285 WEB ID: 9112356513,ACH_DEBIT,,Quicken Loansmtg Pymtsweb Id,Mortgage,Utility,Quicken,"$1,466.76",,
Bills 7129,DEBIT,5/3/2021,QUICKEN LOANS MTG PYMTS 3473309285 WEB ID: 9112356513,ACH_DEBIT,,Quicken Loansmtg Pymtsweb Id,Mortgage,Utility,Quicken,"$1,466.76",,
Bills 7129,DEBIT,3/1/2021,UNITEDWHOLESALE LOAN PAYMT 0115691297 WEB ID: 9DRAFTING,ACH_DEBIT,,Unitedwholesaleloan Paymt Web Id Drafting,Mortgage,Utility,United Wholesale,"$1,415.79",,
Bills 7129,DEBIT,2/1/2021,UNITEDWHOLESALE LOAN PAYMT 0115691297 WEB ID: 9DRAFTING,ACH_DEBIT,,Unitedwholesaleloan Paymt Web Id Drafting,Mortgage,Utility,United Wholesale,"$1,406.50",,
Bills 7129,DEBIT,1/4/2021,UNITEDWHOLESALE LOAN PAYMT 0115691297 WEB ID: 9DRAFTING,ACH_DEBIT,,Unitedwholesaleloan Paymt Web Id Drafting,Mortgage,Utility,United Wholesale,"$1,406.50",,
Primary 5925,CREDIT,12/13/2021,Digit.co Digit.co bZsSOGYpwAk50f_ CCD ID: 9065348002,ACH_CREDIT,,Digit Co Digit Co Bzssogypwakf_ Ccd Id,Digit,Withdrawl,Digit,$988.52,,
Primary 5925,CREDIT,6/16/2021,Digit.co Digit.co MpOvPWQvQAhyHTS CCD ID: 9065348002,ACH_CREDIT,,Digit Co Digit Co Mpovpwqvqahyhts Ccd Id,Digit,Withdrawl,Digit,$600.00,,
Primary 5925,CREDIT,4/12/2021,Digit.co Digit.co HScMc4EqAA6Lcmq CCD ID: 9065348002,ACH_CREDIT,,Digit Co Digit Co Hscmceqaalcmq Ccd Id,Digit,Withdrawl,Digit,$75.00,,
Bills 7129,DEBIT,6/14/2021,VERIZON*DIGITAL CHAT 800-922-0204 FL 06/12,DEBIT_CARD,,Verizon*Digital Chat Fl,Digit,,Digit,$12.99,,
Business 7060,DSLIP,12/27/2021,REMOTE ONLINE DEPOSIT # 1,CHECK_DEPOSIT,1,Remote Online Deposit,Deposit,,,"$1,000.00",,
Business 7060,DEBIT,10/25/2021,WITHDRAWAL 10/25,MISC_DEBIT,,Withdrawal,?,,,"$11,195.33",,
Business 7060,DEBIT,10/25/2021,OFFICIAL CHECKS CHARGE,FEE_TRANSACTION,,Official Checks Charge,N/A,,,$8.00,,
Business 7060,DEBIT,10/22/2021,PAYPAL *SPOKEO INC 402-935-7733 CA 10/21,DEBIT_CARD,,Paypal *Spokeo Inc Ca,?,,,$44.85,,
Business 7060,CREDIT,10/1/2021,PAYPAL TRANSFER PPD ID: PAYPALSD11,ACH_CREDIT,,Paypal Transfer Ppd Id Paypalsd,?,,,$80.91,,
Business 7060,DSLIP,9/30/2021,REMOTE ONLINE DEPOSIT # 1,CHECK_DEPOSIT,1,Remote Online Deposit,Deposit,,,$375.00,,
Business 7060,DEBIT,9/23/2021,AMZN Mktp US*2G5OU8Q Amzn.com/bill WA 09/22,DEBIT_CARD,,Amzn Mktp Us*Gouq Amzn Combill Wa,Shopping,,Amazon,$6.03,,
Business 7060,DEBIT,9/1/2021,AMZN Mktp US*252EX58 Amzn.com/bill WA 09/01,DEBIT_CARD,,Amzn Mktp Us*Ex Amzn Combill Wa,Shopping,,Amazon,$62.55,,
Business 7060,DEBIT,9/1/2021,AMZN Mktp US*251EU3H Amzn.com/bill WA 08/31,DEBIT_CARD,,Amzn Mktp Us*Euh Amzn Combill Wa,Shopping,,Amazon,$5.36,,
Business 7060,DEBIT,8/31/2021,AMZN Mktp US*255DK6H Amzn.com/bill WA 08/31,DEBIT_CARD,,Amzn Mktp Us*Dkh Amzn Combill Wa,Shopping,,Amazon,$10.27,,
Business 7060,DEBIT,8/20/2021,THE UPS STORE #4462 97 ROSEVILLE CA 08/20,DEBIT_CARD,,The Ups Store Roseville Ca,Shipping,,UPS,$15.06,,
Business 7060,DEBIT,8/10/2021,USPS CHANGE OF ADDRES 800-238-3150 TN 08/09,DEBIT_CARD,,Usps Change Of Addres Tn,Shipping,,USPS,$19.95,,
Business 7060,DSLIP,5/20/2021,DEPOSIT ID NUMBER 24253,DEPOSIT,,Depositid Number,Deposit,,,"$8,000.00",,
Business 7060,DEBIT,5/10/2021,NAPA ONLINE 877-805-6272 GA 05/09,DEBIT_CARD,,Napa Online Ga,Auto Parts,,,$117.34,,
Business 7060,DEBIT,4/30/2021,IMLS LLC 408-6561806 CA 04/29,DEBIT_CARD,,Imls Llc Ca,?,,,$347.00,,
Business 7060,DEBIT,4/19/2021,CHEMICAL BANK LS WEB LN PAY 4432834192 CCD ID: 18885LSWEB,ACH_DEBIT,,Chemical Bank Ls Web Ln Pay Ccd Id Lsweb,?,,,$75.00,,
Business 7060,DEBIT,3/29/2021,GOOGLE *JGEndeavors 855-836-3987 CA 03/28,DEBIT_CARD,,Google *Jgendeavors Ca,N/A,,,$1.99,,
Business 7060,DSLIP,3/19/2021,REMOTE ONLINE DEPOSIT # 1,CHECK_DEPOSIT,1,Remote Online Deposit,Deposit,,,"$1,000.00",,
Business 7060,DEBIT,1/22/2021,THE HOME DEPOT #0636 ROSEVILLE CA 679259 01/22,DEBIT_CARD,,The Home Depot Roseville Ca,Household,,Home Depot,$383.76,,
Business 7060,DEBIT,1/6/2021,GOOGLE *DUBOIS 855-836-3987 CA 01/05,DEBIT_CARD,,Google *Dubois Ca,N/A,,,$5.49,,
Primary 5925,DEBIT,12/31/2021,SAMS LIQUOR CITRUS HEIGHT CA 12/30,DEBIT_CARD,,Sams Liquor Citrus Height Ca,Liquor,,,$22.19,,
Primary 5925,DEBIT,12/28/2021,VENMO PAYMENT 1017633742417 WEB ID: 3264681992,ACH_DEBIT,,Venmopayment Web Id,Payments,,Venmo,$60.00,,
Primary 5925,DEBIT,12/20/2021,THE UPS STORE 4462 916-7804544 CA 12/17,DEBIT_CARD,,The Ups Store Ca,Shipping,,UPS,$6.54,,
Primary 5925,DSLIP,12/20/2021,REMOTE ONLINE DEPOSIT # 1,CHECK_DEPOSIT,1,Remote Online Deposit,N/A,,,$71.08,,
Primary 5925,DEBIT,12/20/2021,Grocery Outlet AUBURN CA 12/18,DEBIT_CARD,,Grocery Outlet Auburn Ca,Groceries,,Grocery Outlet,$47.32,,
Primary 5925,CREDIT,12/16/2021,VENMO CASHOUT PPD ID: 5264681992,ACH_CREDIT,,Venmocashoutppd Id,Reimbursements,,Venmo,$169.25,,
Primary 5925,DEBIT,12/13/2021,DOLLAR TR 108B HARDING ROSEVILLE CA 12/13,DEBIT_CARD,,Dollar Tr B Harding Roseville Ca,Shopping,,Dollar Tree,$18.96,,
Primary 5925,DSLIP,12/7/2021,REMOTE ONLINE DEPOSIT # 1,CHECK_DEPOSIT,1,Remote Online Deposit,N/A,,,$9.01,,
Primary 5925,DEBIT,12/6/2021,MONAT GLOBAL CORP 844-6966628 FL 12/03,DEBIT_CARD,,Monat Global Corp Fl,Personal,,Monat,$92.16,,
Primary 5925,DEBIT,12/2/2021,CHARITY SHOP LLC CITRUS HEIGHT CA 12/01,DEBIT_CARD,,Charity Shop Llc Citrus Height Ca,Shopping,,BidRL Retail,$8.62,,
Primary 5925,DEBIT,11/30/2021,MONAT GLOBAL CORP 844-6966628 FL 11/29,DEBIT_CARD,,Monat Global Corp Fl,Personal,,Monat,$127.32,,
Primary 5925,DEBIT,11/29/2021,European Wax Center 191-67727929 WA 11/29,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$9.30,,
Primary 5925,DEBIT,11/26/2021,VENMO PAYMENT 1017002902891 WEB ID: 3264681992,ACH_DEBIT,,Venmopayment Web Id,Payments,,Venmo,$140.00,,
Primary 5925,CREDIT,11/26/2021,VENMO CASHOUT PPD ID: 5264681992,ACH_CREDIT,,Venmocashoutppd Id,Reimbursements,,Venmo,$372.00,,
Primary 5925,DEBIT,11/24/2021,MONAT GLOBAL CORP 844-6966628 FL 11/23,DEBIT_CARD,,Monat Global Corp Fl,Personal,,Monat,$100.99,,
Primary 5925,DEBIT,11/24/2021,MAITATOYOTA 916-481-0855 CA 11/24,DEBIT_CARD,,Maitatoyota Ca,?,,,$35.62,,
Primary 5925,DEBIT,11/8/2021,ULTA #1105 ROCKLIN CA 11/07,DEBIT_CARD,,Ulta Rocklin Ca,?,,,$32.79,,
Primary 5925,DEBIT,11/8/2021,DOLLAR GENERAL # DG 21 SONORA CA 434436 11/06,DEBIT_CARD,,Dollar General Dgsonora Ca,Shopping,,Dollar General,$3.43,,
Primary 5925,DSLIP,10/26/2021,REMOTE ONLINE DEPOSIT # 1,CHECK_DEPOSIT,1,Remote Online Deposit,N/A,,,$0.06,,
Primary 5925,DEBIT,10/26/2021,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,ACH_DEBIT,,Chase Credit Crd Autopayppd Id,Shopping,,Amazon,$401.75,,
Primary 5925,DEBIT,10/25/2021,MONAT GLOBAL CORP 844-6966628 FL 10/23,DEBIT_CARD,,Monat Global Corp Fl,Personal,,Monat,$79.20,,
Primary 5925,DEBIT,10/25/2021,European Wax Center 191-67727929 WA 10/24,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$9.30,,
Primary 5925,DEBIT,10/18/2021,DOLLAR TR 7313 GREEN CITRUS HEIGHT CA 10/16,DEBIT_CARD,,Dollar Trgreen Citrus Height Ca,Shopping,,Dollar Tree,$18.49,,
Primary 5925,DEBIT,10/13/2021,MONAT GLOBAL CORP 844-6966628 FL 10/12,DEBIT_CARD,,Monat Global Corp Fl,Personal,,Monat,$226.64,,
Primary 5925,DEBIT,10/4/2021,EZ MART LIQUOR CITRUS HTS CA 357585 10/01,DEBIT_CARD,,Ez Mart Liquor Citrus Hts Ca,Liquor,,,$50.05,,
Primary 5925,DEBIT,9/27/2021,PAYPAL *MICROSOFTCO S 402-935-7733 WA 09/26,DEBIT_CARD,,Paypal *Microsoftco S Wa,N/A,,PayPal,$0.99,,
Primary 5925,DEBIT,9/27/2021,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,ACH_DEBIT,,Chase Credit Crd Autopayppd Id,Shopping,,Amazon,$413.02,,
Primary 5925,DEBIT,9/20/2021,European Wax Center 191-67727929 WA 09/17,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$9.30,,
Primary 5925,DEBIT,9/17/2021,VENMO PAYMENT 1015779386046 WEB ID: 3264681992,ACH_DEBIT,,Venmopayment Web Id,Payments,,Venmo,$30.00,,
Primary 5925,DEBIT,9/15/2021,EZ MART LIQUOR CITRUS HTS CA 387628 09/14,DEBIT_CARD,,Ez Mart Liquor Citrus Hts Ca,Liquor,,,$34.96,,
Primary 5925,DEBIT,9/7/2021,PAYPAL *ABP 35314369001 09/03,DEBIT_CARD,,Paypal *Abp,N/A,,PayPal,$5.00,,
Primary 5925,DEBIT,8/25/2021,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,ACH_DEBIT,,Chase Credit Crd Autopayppd Id,Shopping,,Amazon,$270.37,,
Primary 5925,DEBIT,8/16/2021,COURTYARD FOLSOM FOLSOM CA 08/15,DEBIT_CARD,,Courtyard Folsom Folsom Ca,?,,,$179.46,,
Primary 5925,DEBIT,8/16/2021,BURLINGTON STORES 58 CITRUS HEIGHT CA420405 08/14,DEBIT_CARD,,Burlington Storescitrus Height Ca,Clothing,,Burlingtion,$55.40,,
Primary 5925,DEBIT,7/26/2021,European Wax Center 15 Roseville CA 07/25,DEBIT_CARD,,European Wax Centerroseville Ca,Personal,,European Wax,$9.30,,
Primary 5925,DEBIT,7/26/2021,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,ACH_DEBIT,,Chase Credit Crd Autopayppd Id,Shopping,,Amazon,$436.70,,
Primary 5925,DSLIP,7/12/2021,REMOTE ONLINE DEPOSIT # 1,CHECK_DEPOSIT,1,Remote Online Deposit,N/A,,,$2.00,,
Primary 5925,DEBIT,7/12/2021,EZ MART LIQUOR CITRUS HTS CA 384239 07/11,DEBIT_CARD,,Ez Mart Liquor Citrus Hts Ca,Liquor,,,$16.15,,
Primary 5925,DEBIT,7/2/2021,European Wax Center 1 191-67727929 WA 07/02,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$139.50,,
Primary 5925,DEBIT,6/25/2021,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,ACH_DEBIT,,Chase Credit Crd Autopayppd Id,Shopping,,Amazon,$407.94,,
Primary 5925,DEBIT,6/17/2021,EZ MART LIQUOR CITRUS HTS CA 293724 06/16,DEBIT_CARD,,Ez Mart Liquor Citrus Hts Ca,Liquor,,,$16.65,,
Primary 5925,DEBIT,6/14/2021,European Wax Center 1 191-67727929 WA 06/13,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$9.30,,
Primary 5925,DEBIT,6/2/2021,European Wax Center 1 191-67727929 WA 06/02,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$139.50,,
Primary 5925,DEBIT,6/1/2021,DOLLAR TR 108B HARDING ROSEVILLE CA 06/01,DEBIT_CARD,,Dollar Tr B Harding Roseville Ca,Shopping,,Dollar Tree,$102.59,,
Primary 5925,DEBIT,5/26/2021,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,ACH_DEBIT,,Chase Credit Crd Autopayppd Id,Shopping,,Amazon,$777.44,,
Primary 5925,DEBIT,5/24/2021,DOLLAR GENERAL # DG 16 ARNOLD CA 546735 05/23,DEBIT_CARD,,Dollar General Dgarnold Ca,Shopping,,Dollar General,$1.07,,
Primary 5925,CREDIT,5/17/2021,VENMO CASHOUT PPD ID: 5264681992,ACH_CREDIT,,Venmocashoutppd Id,Reimbursements,,Venmo,$85.45,,
Primary 5925,DEBIT,5/17/2021,EZ Mart Liquor Citrus Hghts CA 05/14,DEBIT_CARD,,Ez Mart Liquor Citrus Hghts Ca,Liquor,,,$16.69,,
Primary 5925,DEBIT,5/17/2021,European Wax Center 1 191-67727929 WA 05/14,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$9.30,,
Primary 5925,DEBIT,5/11/2021,MORE FOR 702 N LINCOL GALT CA 05/11,DEBIT_CARD,,More For N Lincol Galt Ca,?,,,$9.82,,
Primary 5925,DEBIT,5/7/2021,VENMO PAYMENT 1013541897075 WEB ID: 3264681992,ACH_DEBIT,,Venmopayment Web Id,Payments,,Venmo,$40.00,,
Primary 5925,DEBIT,5/4/2021,SACRAMENTO DI SACRAMENTO CA 185365 05/04,DEBIT_CARD,,Sacramento Di Sacramento Ca,?,,,$20.00,,
Primary 5925,DEBIT,5/3/2021,European Wax Center 1 191-67727929 WA 05/02,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$139.50,,
Primary 5925,DEBIT,5/3/2021,DOLLAR TR 108B HARDING ROSEVILLE CA 05/02,DEBIT_CARD,,Dollar Tr B Harding Roseville Ca,Shopping,,Dollar Tree,$23.57,,
Primary 5925,DEBIT,4/27/2021,SUNRISE BOULEVARD AN CITRUS HEIGHT CA 04/23,DEBIT_CARD,,Sunrise Boulevard An Citrus Height Ca,?,,,$242.52,,
Primary 5925,DEBIT,4/26/2021,VENMO PAYMENT 1013327019303 WEB ID: 3264681992,ACH_DEBIT,,Venmopayment Web Id,Payments,,Venmo,$55.00,,
Primary 5925,DEBIT,4/26/2021,VENMO PAYMENT 1013327009923 WEB ID: 3264681992,ACH_DEBIT,,Venmopayment Web Id,Payments,,Venmo,$65.00,,
Primary 5925,DEBIT,4/21/2021,DOLLAR TR 108B HARDING ROSEVILLE CA 04/20,DEBIT_CARD,,Dollar Tr B Harding Roseville Ca,Shopping,,Dollar Tree,$50.67,,
Primary 5925,DEBIT,4/19/2021,DOLLAR TR 108B HARDING ROSEVILLE CA 04/18,DEBIT_CARD,,Dollar Tr B Harding Roseville Ca,Shopping,,Dollar Tree,$111.38,,
Primary 5925,DEBIT,4/14/2021,PAYPAL *GROUPON INC 888-664-4482 KY 04/14,DEBIT_CARD,,Paypal *Groupon Inc Ky,N/A,,PayPal,$5.00,,
Primary 5925,DEBIT,4/14/2021,2712 DESIGNS 888-436-8117 TN 04/14,DEBIT_CARD,,Designs Tn,?,,,$14.97,,
Primary 5925,DSLIP,4/13/2021,REMOTE ONLINE DEPOSIT # 1,CHECK_DEPOSIT,1,Remote Online Deposit,N/A,,,"$3,138.48",,
Primary 5925,DEBIT,4/7/2021,EU NATURAL 408-256-1387 CA 04/07,DEBIT_CARD,,Eu Natural Ca,?,,,$20.91,,
Primary 5925,DEBIT,4/7/2021,EU NATURAL 408-256-1387 CA 04/07,DEBIT_CARD,,Eu Natural Ca,?,,,$37.34,,
Primary 5925,DEBIT,4/5/2021,European Wax Center 1 191-67727929 WA 04/02,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$10.00,,
Primary 5925,DEBIT,4/5/2021,European Wax Center 1 191-67727929 WA 04/02,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$139.50,,
Primary 5925,DEBIT,4/5/2021,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,ACH_DEBIT,,Chase Credit Crd Autopayppd Id,Shopping,,Amazon,$627.27,,
Primary 5925,DEBIT,3/26/2021,SALLY BEAUTY #10 1101 ROSEVILLE CA 216011 03/26,DEBIT_CARD,,Sally Beauty Roseville Ca,Personal,,Sally Beauty,$16.79,,
Primary 5925,DEBIT,3/24/2021,VENMO PAYMENT 5491847978 WEB ID: 3264681992,ACH_DEBIT,,Venmopaymentweb Id,Payments,,Venmo,$75.00,,
Primary 5925,DEBIT,3/19/2021,VENMO PAYMENT 5460156453 WEB ID: 3264681992,ACH_DEBIT,,Venmopaymentweb Id,Payments,,Venmo,$30.00,,
Primary 5925,DEBIT,3/19/2021,VENMO PAYMENT 5460151776 WEB ID: 3264681992,ACH_DEBIT,,Venmopaymentweb Id,Payments,,Venmo,$30.00,,
Primary 5925,DEBIT,3/19/2021,VENMO PAYMENT 5460147518 WEB ID: 3264681992,ACH_DEBIT,,Venmopaymentweb Id,Payments,,Venmo,$30.00,,
Primary 5925,DEBIT,3/9/2021,RADC ENTERPRISES 5345 FAIR OAKS CA 115151 03/09,DEBIT_CARD,,Radc Enterprisesfair Oaks Ca,?,,,$47.70,,
Primary 5925,DEBIT,3/3/2021,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,ACH_DEBIT,,Chase Credit Crd Autopayppd Id,Shopping,,Amazon,$737.07,,
Primary 5925,DEBIT,3/1/2021,THE UPS STORE #4462 97 ROSEVILLE CA 03/01,DEBIT_CARD,,The Ups Store Roseville Ca,Shipping,,UPS,$13.42,,
Primary 5925,CREDIT,2/23/2021,VENMO CASHOUT PPD ID: 5264681992,ACH_CREDIT,,Venmocashoutppd Id,Reimbursements,,Venmo,$30.00,,
Primary 5925,DEBIT,2/22/2021,European Wax Center 1 191-67727929 WA 02/21,DEBIT_CARD,,European Wax Center Wa,Personal,,European Wax,$9.30,,
Primary 5925,DEBIT,2/22/2021,CITYOFSAC_IPS_PKGMETER SACRAMENTO CA 02/19,DEBIT_CARD,,Cityofsac_Ips_Pkgmeter Sacramento Ca,N/A,,,$3.25,,
Primary 5925,CREDIT,2/16/2021,VENMO CASHOUT PPD ID: 5264681992,ACH_CREDIT,,Venmocashoutppd Id,Reimbursements,,Venmo,$90.00,,
Primary 5925,DEBIT,2/11/2021,SACRAMENTO DI SACRAMENTO CA 665698 02/11,DEBIT_CARD,,Sacramento Di Sacramento Ca,N/A,,,$4.00,,
Primary 5925,DEBIT,2/10/2021,GW-SACTO/ 4401 ELKHORN SACRAMENTO CA 02/10,DEBIT_CARD,,Gw Sactoelkhorn Sacramento Ca,?,,,$12.98,,
Primary 5925,DEBIT,2/10/2021,GW/SACTO- 5445 AUBURN SACRAMENTO CA 02/10,DEBIT_CARD,,Gwsacto Auburn Sacramento Ca,N/A,,,$4.99,,
Primary 5925,DEBIT,2/5/2021,EZ Mart Liquor Citrus Hghts CA 02/04,DEBIT_CARD,,Ez Mart Liquor Citrus Hghts Ca,Liquor,,,$34.95,,
Primary 5925,DEBIT,2/3/2021,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,ACH_DEBIT,,Chase Credit Crd Autopayppd Id,Shopping,,Amazon,$538.86,,
Primary 5925,DEBIT,2/1/2021,DOLLAR TR 7313 GREEN CITRUS HEIGHT CA 02/01 Purchase $8.54 Cash Back $10.00,DEBIT_CARD,,Dollar Trgreen Citrus Height Ca Purchase $ Cash Back $,Shopping,,Dollar Tree,$18.54,,
Primary 5925,CREDIT,1/27/2021,VENMO CASHOUT PPD ID: 5264681992,ACH_CREDIT,,Venmocashoutppd Id,Reimbursements,,Venmo,$50.00,,
Primary 5925,CREDIT,1/25/2021,VENMO CASHOUT PPD ID: 5264681992,ACH_CREDIT,,Venmocashoutppd Id,Reimbursements,,Venmo,$50.00,,
Primary 5925,DEBIT,1/20/2021,"GO! CALENDARS,GAMES, CITRUS HEIGHT CA 01/19",DEBIT_CARD,,"Go! Calendars,Games, Citrus Height Ca",N/A,,,$6.99,,
Primary 5925,DEBIT,1/19/2021,European Wax Center 15 Roseville CA 01/17,DEBIT_CARD,,European Wax Centerroseville Ca,Personal,,European Wax,$11.00,,
Primary 5925,DEBIT,1/19/2021,DOLLAR TR 108B HARDING ROSEVILLE CA 01/19,DEBIT_CARD,,Dollar Tr B Harding Roseville Ca,Shopping,,Dollar Tree,$61.89,,
Primary 5925,DEBIT,1/14/2021,THE UPS STORE #4462 97 ROSEVILLE CA 01/14,DEBIT_CARD,,The Ups Store Roseville Ca,Shipping,,UPS,$11.95,,
Primary 5925,CREDIT,1/7/2021,BENEFIT PAYMENT PPD ID: 1943351864,ACH_CREDIT,,Benefitpaymentppd Id,?,,,$88.02,,
Primary 5925,DEBIT,1/4/2021,EZ Mart Liquor Citrus Hghts CA 01/01,DEBIT_CARD,,Ez Mart Liquor Citrus Hghts Ca,Liquor,,,$42.10,,
Primary 5925,DEBIT,1/4/2021,CHASE CREDIT CRD AUTOPAY PPD ID: 4760039224,ACH_DEBIT,,Chase Credit Crd Autopayppd Id,Shopping,,Amazon,$179.58,,
Savings 1094,CREDIT,12/21/2021,INTEREST PAYMENT,MISC_CREDIT,,Interest Payment,N/A,,,$0.02,,
Savings 1094,CREDIT,11/22/2021,INTEREST PAYMENT,MISC_CREDIT,,Interest Payment,N/A,,,$0.02,,
Savings 1094,CREDIT,10/22/2021,INTEREST PAYMENT,MISC_CREDIT,,Interest Payment,N/A,,,$0.06,,
Savings 1094,DEBIT,10/20/2021,BARCLAYCARD US CREDITCARD 822597083 WEB ID: 2510407970,ACH_DEBIT,,Barclaycard Us Creditcardweb Id,Credit Card,,,"$6,000.00",,
Savings 1094,CREDIT,9/22/2021,INTEREST PAYMENT,MISC_CREDIT,,Interest Payment,N/A,,,$0.07,,
Savings 1094,CREDIT,8/20/2021,INTEREST PAYMENT,MISC_CREDIT,,Interest Payment,N/A,,,$0.05,,
Savings 1094,DEBIT,8/17/2021,OPTUM BANK OPTUM BANK PPD ID: 7124384877,ACH_DEBIT,,Optum Bank Optum Bank Ppd Id,N/A,,,$0.24,,
Savings 1094,CREDIT,8/17/2021,OPTUM BANK OPTUM BANK PPD ID: 7124384877,ACH_CREDIT,,Optum Bank Optum Bank Ppd Id,N/A,,,$0.10,,
Savings 1094,CREDIT,8/17/2021,OPTUM BANK OPTUM BANK PPD ID: 7124384877,ACH_CREDIT,,Optum Bank Optum Bank Ppd Id,N/A,,,$0.14,,
